size_1,size_2,size_3,flow_ratio_avg,flow_ratio_var,min_ratio_avg,min_ratio_var
1,2,2,0.7033741759100002,0.157138115591582,0.583916215,0.2305347074651473
1,2,3,0.7342068076644999,0.1462768105219731,0.6140884929999999,0.16908773127494386
1,2,4,0.77869535905625,0.09985804150905668,0.563512294,0.16974044679023167
1,2,5,0.7358106772272001,0.1556107042503572,0.4631787449999999,0.22669296207802975
1,2,6,0.7888616609158333,0.11742520254610674,0.5058718365000001,0.15762366352400708
1,2,7,0.7703197099485715,0.08824707910691762,0.47549123700000007,0.17308369891053296
1,2,8,0.7367088666525,0.1164639529303325,0.43327338299999996,0.17677882214704296
1,2,9,0.7718567374811112,0.07380473053164358,0.33456247600000005,0.13993124424137532
1,2,10,0.7422677087130001,0.13408414763461052,0.33705785749999995,0.16747073779972532
1,2,11,0.7614001510668637,0.12609074356096076,0.38466576,0.1222408454452091
1,2,12,0.72690828537625,0.12468859898363854,0.2894452175,0.10965608099821263
1,2,13,0.7884203628160386,0.09451153380993887,0.35385600109999993,0.14428046350554116
1,2,14,0.7719273820849999,0.10606662989193882,0.2811381703,0.16390893721618482
1,2,15,0.7128445439869333,0.12668047797365622,0.35999662649999997,0.11897505194024134
1,2,16,0.7664075900501562,0.1133363948630509,0.35354810299999995,0.13090136978163394
1,2,17,0.7571037200016912,0.10657720944098707,0.2510222116,0.1047377618462585
1,2,18,0.7784389332959999,0.10194005167308522,0.283401672,0.11267566713005024
1,2,19,0.7503311620776316,0.0967630278117584,0.24363394269999997,0.13173733510641678
1,2,20,0.73749240237895,0.11485003531929337,0.2394633346,0.10832480036974282
1,3,2,0.6963013155750002,0.16165847268916433,0.6230589750000001,0.1488070792508368
1,3,3,0.7091277964533333,0.14580977021301555,0.592631642,0.18929144618546934
1,3,4,0.73225065349,0.0961179399902366,0.542463421,0.17091730533742208
1,3,5,0.7534574418862,0.10477483415165945,0.51247562625,0.1882016310887086
1,3,6,0.7576688195033333,0.10493613644146672,0.5470680244999999,0.1357454916916021
1,3,7,0.7624725538298716,0.10789172410201543,0.530560517,0.14371069082432128
1,3,8,0.7364917194115626,0.09260536905734103,0.513477608,0.15106138059137414
1,3,9,0.7586016580143888,0.10823362322620991,0.49180743400000004,0.15370898715233242
1,3,10,0.7802725554513501,0.1038776153575636,0.46349753499999985,0.14737214423133874
1,3,11,0.7749864499231818,0.14101950100774047,0.505286583,0.14531105399566302
1,3,12,0.7481130084007916,0.12332115495051602,0.4285178145,0.1473834029751655
1,3,13,0.685273257840654,0.11966117600598083,0.3954047255,0.10361761946990726
1,3,14,0.72586171474,0.10958453398769659,0.4313664275,0.1297608125158179
1,3,15,0.7535630603241001,0.09893637480241654,0.44555217,0.13897867193840371
1,3,16,0.7829748469528125,0.07848157388395895,0.41858629249999996,0.13116557508652743
1,3,17,0.7584998697030588,0.06909983218098154,0.46753501399999997,0.1167377935381575
1,3,18,0.7846272673497222,0.08542350170825852,0.39886552599999997,0.13675929853121319
1,3,19,0.7866838870609663,0.09454672187432164,0.3955459285,0.15037173611453766
1,3,20,0.8074619602340001,0.0696132972559488,0.3367267225,0.14222924058804223
1,4,2,0.727691841625,0.10756417917522029,0.6896241845000002,0.13313848246006968
1,4,3,0.7254701251823332,0.11847520379322912,0.6171515774999999,0.1443510845442519
1,4,4,0.8027397228300002,0.07154270897199172,0.6574647465,0.11915024667035799
